"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"France","FRA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11176.4127543905","11579.3113728918","12200.1647059241","12779.8777459094","13450.6130773243","13938.2009035424","14520.90271332","15101.8177290415","15656.8327241562","16644.302861919","17526.4742001718","18312.5429574749","18985.767152331","20033.0120405998","20744.7098004525","20416.3807476764","21192.4503743429","21826.9180620996","22602.2938154866","23308.6779017224","23571.7601213171","23708.2313315445","24176.3145490166","24343.1301270876","24573.9301474875","24832.9691797729","25270.018173555","25769.7309382798","26840.0498564772","27854.6078624175","28523.5774453551","28663.2840835565","28977.2620870713","28670.5991675264","29237.7063204025","29746.0054678075","30059.6949915431","30653.3528508069","31636.5672206853","32551.0830706316","33597.3662427446","34015.3809173194","34152.3658925504","34190.3029345668","34899.8763766384","35213.893088874","35825.7485784696","36468.0978775182","36357.3225084709","35131.4491385136","35639.8040642823","36245.5427948625","36183.4879863585","36205.1678224014","36378.6186614699","36652.9223052178","36956.7958003293","37694.0833027304","38291.8657809431","38912.3312648593","35785.967011942","",
"Faroe Islands","FRO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52400.2972763835","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","2481.86353654148","2453.55556604853","2461.41446332576","2491.90977380342","2524.94731143939","2644.51995276859","2679.78712636328","2827.79260386307","2756.2010766494","2908.2537986018","2795.52910663931","2622.17187246136","2703.57198324004","2751.84449452977","2894.64294030735","2963.87218461137","2984.06622149033","3034.52328571093","2948.72351696569","3022.79570856061","3042.15819225852","3012.94710361971","2965.73815065409","3014.98595723628","3084.75390971931","3166.74385830107","3076.1654054853","2923.35971248742","2815.49752902331","2906.61701228808","2897.41759379444","2941.87332481567","2917.24221928425","2921.14586700862","2839.38810275054","",
"Gabon","GAB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3386.61587317285","3849.2814507809","4091.59522430444","4288.13570200547","4420.92903671051","4713.31848197738","4837.2590429676","4936.92111258189","4956.0410360671","5246.45798957907","5588.87630795497","6046.37869238898","6609.73163704992","7151.71379510071","9789.87315304696","11437.9245373744","15187.6451861524","12984.8657624489","9636.75920273595","9454.2077027557","9461.33950273783","9698.27681724654","9161.21766309906","9426.67706162027","9869.40890194643","9382.88765421595","9056.25495255967","7298.94456644442","8010.99619813643","8457.9402003251","8655.53786998417","8937.13362201202","8429.548723845","8530.81682140745","8617.55542394832","8815.22887306372","8905.0252141771","9181.82630063066","9267.86908508131","8235.89938006843","7888.06209100779","7866.61354514162","7662.45530652272","7646.87769446296","7507.13140969884","7504.25995868094","7091.72004198845","7301.22884242197","6845.94458788966","6634.71867702502","6863.53876370988","7086.38778211358","7181.21372045023","7304.77966378694","7350.05129816345","7384.70070393071","7313.13996521451","7145.11756385762","7019.8275539348","7116.08126788807","6818.49683740627","",
"United Kingdom","GBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","14914.88076112","15198.1534210409","15235.9236991883","15859.4491137533","16628.5760831549","16876.0173572894","17047.2524596601","17428.1583772499","18287.2056960879","18561.728287271","19655.9119684222","20259.99990997","21064.029387729","22394.9063665057","21824.7595550081","21504.7354166853","22136.0260990134","22687.5314212341","23640.1072323673","24504.3814347225","23977.932424806","23780.7654286142","24263.8611394764","25279.6243148859","25812.3621110214","26821.9659801116","27602.9439141772","29029.7048005534","30625.7233408827","31333.4619678829","31469.1612929282","31025.9226234739","31066.2355492075","31763.4894327669","32901.2473045703","33645.0733046118","34374.5202164087","35969.2149523957","36995.7094347959","37975.0998606586","39229.2684645729","39888.499257412","40563.337319998","41598.211744861","42336.5541810782","43137.2551546647","43927.8860195651","44576.3676643203","44120.9295397417","41928.6098473613","42487.9254102784","42771.6411209323","43099.5973494837","43621.0592250195","44596.1897498767","45404.5677734722","46081.7152875555","46746.6418904989","47231.3368868464","47750.8796619598","43020.203459701","",
"Georgia","GEO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1796.17134374002","1909.56343502007","2009.10725023038","2079.69010095757","2158.76712579149","2395.69363827012","2429.47395293118","2473.26436828152","2610.50770058552","2815.89072704524","3001.49677191017","3161.63433114218","3356.71962484868","3585.10272490152","3821.09841916528","3962.42162787801","4137.0625894781","4184.29011101576","4326.10632548453","4522.10214664297","4704.14727955202","4281.37403980805","4300.61130062575","4494.80885016236","4160.45588098349","3546.15802479609","2778.30504868183","1519.03532165985","1065.73558520923","969.712884713692","1033.0231796711","1191.18106168504","1359.39279302754","1436.71191602844","1508.65651053951","1566.56025711526","1667.5080065233","1774.63644246672","1984.24433117813","2112.26131913728","2329.57085416614","2563.5430910194","2901.10409419212","2980.30953519967","2897.1308766973","3100.7234268396","3356.99786834394","3597.20376380055","3738.70504043075","3902.56879865773","4014.18594419329","4128.38560259133","4327.72758530017","4539.08752230476","4773.42330884899","4447.664250894","",
"Ghana","GHA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1154.13672178904","1156.5811908299","1166.02296502354","1179.34910290785","1169.46501420279","1152.5439039362","1075.40345817607","1082.39084280928","1061.71386726302","1099.29437720878","1176.43149504225","1204.99915319683","1142.38160446597","1142.66134553689","1188.95820893442","1016.45716885032","960.07503499815","963.367586585859","1025.79842092558","980.097673087643","962.38360181706","904.760941245349","818.424484271228","757.919058449835","798.761447583697","814.612855833472","832.150220978507","847.136437108443","869.470625539866","887.823126718237","891.304752252445","911.596309245784","919.980750358176","937.445988396655","941.78191099188","954.441430860445","972.730596543828","988.281926861996","1009.47243650558","1028.38783673591","1040.63409900461","1056.07090420148","1076.91520129623","1105.40136941722","1138.65837035507","1175.86165977919","1219.56212509262","1240.16196738877","1319.17358896451","1348.34140336651","1419.12030179234","1579.6995927154","1686.06954432207","1767.80206994993","1777.09670654526","1774.07477092508","1793.1808558184","1896.36673179505","1970.26082923134","2053.58673106375","2018.62406742516","",
"Gibraltar","GIB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","526.039948585042","527.297116543556","543.584821550895","548.389299515527","555.458278492453","554.043737146286","556.737907396021","569.461548352492","576.689392516044","587.617919487941","597.867604707634","612.572622721836","618.846913373341","626.966314826466","628.155097119358","637.493198330762","657.221781178507","652.730667697803","655.08547920952","661.10250319426","654.747688171247","683.900116111828","696.031321103174","672.630728346572","689.256688654773","711.990871580973","737.713052209307","749.870076465839","759.587862412066","769.255475432822","830.246163888423","890.788642495534","920.964243319291","945.769348735727","984.008345016799","",
"Gambia, The","GMB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","610.152098169324","594.214019537657","633.349493231289","630.603969761236","650.41796083011","631.361490311356","614.485324065122","651.476947867433","668.918532592313","728.520355861819","757.084053720199","757.400797890826","778.534760986451","742.997686999402","764.206103190725","765.18211650346","736.342688501954","790.725531588109","789.923352976794","752.300158780497","748.087595534969","729.675730408103","725.309843014567","732.680402739904","727.023647044395","721.614725647761","720.72577654043","719.070552348128","698.225225980947","682.938540153875","676.825676492718","688.444792192062","690.900400317719","712.672801276647","728.709595778378","746.961260290645","699.941686650529","724.470293992392","751.396393369168","711.281944566937","686.129989850258","686.142379720242","707.728506793487","732.785542529665","753.17679058797","671.36963718237","685.464248991779","684.081534623188","654.350933850728","660.723571244322","653.732992705967","665.213221456846","692.632098181955","714.081829944294","692.20753799666","",
"Guinea-Bissau","GNB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","517.041159617281","487.537141281062","508.593884340916","504.82337782591","519.834831122958","554.531758653325","578.59851983899","536.195991079804","606.259148564389","616.282416589363","513.362375638531","597.360900642667","609.702019104541","574.928657438279","611.778255292031","622.006338064425","602.987420684563","606.725473033393","620.833407671707","644.383477155369","668.630623043714","687.051252007499","679.066533774711","677.998826943389","684.652937840028","700.004216822996","765.743556938652","799.912320419445","564.242431975686","559.006890585198","577.485664855301","577.718826276869","559.556208080347","550.089425676073","552.284766541778","562.384855924713","561.735047825795","566.107362921541","569.952835515209","574.470804651114","585.691608965249","616.683542445337","590.266056354685","593.481442575988","583.566126204989","603.399381547733","624.91975228753","645.359086537753","637.546681187029","650.069382434149","619.28915783324","",
"Equatorial Guinea","GNQ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","528.490067578801","528.451226663347","501.628519449332","486.450480177309","456.771063518048","485.602550111197","452.554429704962","455.413641410362","453.307115301229","434.910483437677","414.452221921773","397.273446473125","518.043026056445","556.092674897925","626.494317779901","709.865191727315","1138.76460636464","2737.21459573413","3254.29136971926","3925.90552804626","4454.03817947592","6983.43907017791","8003.96177858715","8745.26911341219","11558.6754236884","12908.0638688999","13282.9425424592","14619.7506139847","16438.6414745572","15906.4965908617","13841.396476965","14098.6464219752","14614.1769816151","13421.5657576366","12926.5335857828","11283.3980543871","9894.00629387915","8986.95103523832","8124.1828894291","7373.59517866723","6777.83578115514","",
"Greece","GRC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","5030.74356154497","5650.01778015424","5636.94576745113","6281.29445901077","6847.4691017883","7549.40736621994","7980.60482744045","8364.66312395018","8909.08449498237","9903.04739387073","10726.8084303291","11517.8384023482","12605.8585237263","13564.2325578129","12644.2945475672","13323.6797876612","14017.1882026408","14242.9073350238","15078.2925600697","15380.2290464009","15333.0272086248","14960.0573363373","14699.714517418","14456.8160806747","14674.1991917006","14984.161508335","15011.9928336033","14623.9143079044","15195.6767320566","15691.0147156802","15525.9086967573","15816.2174890764","15805.7314210785","15461.6168626439","15692.0813494921","15946.893365293","16331.1884746727","16979.5499824896","17543.3898999673","18013.219316858","18642.8828810169","19312.4704863527","19996.6385225004","21104.9242896354","22118.2517071541","22185.6168144417","23369.3529983481","24073.0004963747","23928.7093856987","22839.4465265038","21560.3533533658","19400.8077326583","18123.6710971914","17796.2576680722","18000.4184639065","18083.8779056547","18070.7807322854","18304.3076770645","18647.4957207515","19003.829047083","17323.8227704417","",
"Grenada","GRD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3269.11183655995","3486.82122688143","3702.97637953073","3665.4261098763","3656.84679652913","3704.55376094906","3723.65484576095","3760.50267492432","3926.3186803087","4199.12626509446","4616.06448396445","4815.93428284179","5058.9430869772","5294.93247635814","5360.83883328353","5276.97119849367","5117.0943020242","5145.56026544321","5205.82391053277","5398.27534279786","5637.54553929662","6271.99557538","6678.08515670725","6976.7167771042","6808.70049404139","7015.96270583123","7652.85096647434","7578.30943220369","8558.82871898243","8194.95080405063","8676.50745128638","8735.9640139235","8132.78073270083","8057.68650847271","8076.82315029577","7934.04142148447","8066.55268288959","8601.08101535152","9096.53865246322","9380.23223260403","9742.6036607648","10109.0514690129","10133.1322043807","8703.932475655","",
"Greenland","GRL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15375.2026609185","17088.7022281964","17731.0934769313","18667.3322461518","19533.2190761085","19619.8145894783","20747.1712752884","22714.6627775653","24179.2314261018","25150.0148688424","27005.3540652153","26758.5835561914","25327.634772623","25901.500924247","24280.2833847607","24931.5227856653","26551.2682264055","27705.0909224907","28883.8481997638","30528.833325866","26805.5775879331","26823.4062837444","25544.3258407202","24303.9235756971","25604.6223284605","26416.5439877304","26772.6416695689","27117.4015086751","29169.0769300141","29570.9931038529","31614.6517251413","31930.6286478313","31475.8540001692","32779.9156168261","34953.9857327976","36681.843754409","38829.5768138818","39896.9168745397","42527.7110946122","42899.7888333474","43198.0773094712","42994.9238212176","43655.7458877164","43338.4290158317","45545.1903286408","44536.4013080999","46561.8315883072","46598.8233034331","47584.3425314409","48209.3491571782","","",
